Entry ID,Crystallization Method,Temp (K),pH,Matthews Coefficient,Percent Solvent Content,Component_1_Name,Component_1_Conc,Component_1_pH
6GGP,"VAPOR DIFFUSION, HANGING DROP",293.0,7.140000000000001,2.32,47.09,CRYSTALS GREW IN 16-20 MG/ML PROTEIN SOLUTION AND IN 30 % W/V PEG 8,47.09,7.140000000000001
6GMB,"VAPOR DIFFUSION, SITTING DROP",290.0,7.5396175252794055,2.37,48.21,PEG1000 -- 0.1M MIB,48.21,8.0
6GMC,"VAPOR DIFFUSION, SITTING DROP",298.0,6.34,2.38,48.36,PEG3350 -- 10% ETHYLENE GLYCOL -- 0.1M BIS-TRIS-PROPANE,48.36,7.5
5M0L,"VAPOR DIFFUSION, HANGING DROP",277.15,6.9,2.15,51.9,"DROP:
10 MG/ML PKA (0.240 MM)
30 MM MBT (MES/BIS-TRIS PUFFER",51.9,6.9
5M6V,"VAPOR DIFFUSION, HANGING DROP",277.15,6.9,2.15,54.27,"DROP:
10 MG/ML PKA (0.240 MM)
30 MM MBT (MES/BIS-TRIS PUFFER",54.27,6.9
5M6Y,"VAPOR DIFFUSION, HANGING DROP",277.15,6.9,2.15,54.56,"DROP:
10 MG/ML PKA (0.240 MM)
30 MM MBT (MES/BIS-TRIS PUFFER",54.56,6.9
5M71,"VAPOR DIFFUSION, HANGING DROP",277.15,6.9,2.15,54.71,"DROP:
10 MG/ML PKA (0.240 MM)
30 MM MBT (MES/BIS-TRIS PUFFER",54.71,6.9
5MH6,"VAPOR DIFFUSION, HANGING DROP",290.0,8.0,2.54,51.63,PROTEIN BUFFER: 20 MM TRIS-HCL,51.63,8.0
5O6O,"VAPOR DIFFUSION, SITTING DROP",291.0,7.1,2.43,49.35,PEG 6000 20%; HEPES 0.1 M,49.35,7.0
5O6X,"VAPOR DIFFUSION, SITTING DROP",291.0,6.999999999999999,2.42,49.11,PEG 6000 20% HEPES 0.1 M,49.11,7.0
5O7U,"VAPOR DIFFUSION, HANGING DROP",292.0,7.5,2.31,16.9,DIVALENT,16.9,7.5
5O7V,"VAPOR DIFFUSION, HANGING DROP",292.0,6.0,2.35,47.8,MIDAS 1-30: 40% 5/4 PO/OH 100 MM MES,47.8,6.0
5O7W,"VAPOR DIFFUSION, HANGING DROP",292.0,7.5,2.39,48.47,MORPHEUS 1-9: 60MM DIVALENT,48.47,7.5
5WAA,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,2.03,39.3,HEPES,39.3,7.0
5WMQ,"VAPOR DIFFUSION, HANGING DROP",277.0,6.5,2.41,48.99,18-24%PEG4000,48.99,6.5
5XPS,"VAPOR DIFFUSION, HANGING DROP",293.0,5.859999999999999,3.18,61.34,MES,61.34,5.859999999999999
5XQA,"VAPOR DIFFUSION, HANGING DROP",293.0,6.76,3.08,60.07,MES,60.07,6.76
5YD3,"VAPOR DIFFUSION, HANGING DROP",293.15,6.5,2.09,41.21,BIS-TRIS,41.21,6.5
5YD4,"VAPOR DIFFUSION, HANGING DROP",293.15,6.5,2.08,40.91,"BIS-TRIS
1.8 M AMMONIUM SULPHATE",40.91,6.5
5YWR,"VAPOR DIFFUSION, HANGING DROP",293.15,7.0,2.46,50.05,MAGNESIUM FROMATE DIHYDRATE,50.05,7.0
6D9N,"VAPOR DIFFUSION, SITTING DROP",290.0,6.9,2.12,41.92,ELANA.00074.A.B1.PW38309 + MCSG1 D4 (294273D4) (200 MM SODIUM THIOCYANATE,41.92,6.9
6D9Y,"VAPOR DIFFUSION, SITTING DROP",290.0,6.5,2.62,53.0,BUPHA.00010.X.B1.PS37816 + 4 MM NADP + MORPHEUS G2 (269916G2) (10% W/V PEG8000,53.0,6.5
6DGM,"VAPOR DIFFUSION, HANGING DROP",291.0,6.0,2.33,47.29,CALCIUM ACETATE,47.29,6.0
6F43,MICROBATCH,278.0,4.5,2.58,52.34,PEG 400,52.34,4.5
6F70,"VAPOR DIFFUSION, HANGING DROP",278.0,6.0,2.43,49.49,PEG 1500,49.49,6.0
6FUH,"VAPOR DIFFUSION, SITTING DROP",293.0,7.075,2.08,40.96,PEG3350,40.96,7.075
6FUI,"VAPOR DIFFUSION, SITTING DROP",293.0,7.424999999999999,2.12,41.95,22-25% PEG3350,41.95,7.424999999999999
6FVE,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,1.93,36.12,AMMONIUM SULFATE,36.12,7.0
5N12,"VAPOR DIFFUSION, SITTING DROP",293.15,0.1,2.08,40.88,"PROTEIN TO PRECIPITANT SOLUTION: 1.5 MICROL:1.5 MICROL
PROTEIN: 12 MG ML 20 MM TRIS",40.88,7.5
5NR4,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.02,39.03,SODIUM FLUORIDE; 30MM SODIUM BROMIDE; 30MM SODIUM IODIDE; 100MM TRIS(BASE)/BICINE,39.03,8.5
5NRH,"VAPOR DIFFUSION, HANGING DROP",291.0,5.5,2.24,45.2,0.05 TO 0.3 M LI2SO4,45.2,5.5
5NXM,"VAPOR DIFFUSION, HANGING DROP",291.15,7.8,2.09,41.05,"TRIS
1.6 M NATRIUM CITRATE",41.05,7.8
5NXZ,"VAPOR DIFFUSION, SITTING DROP",298.0,6.22013792781086,2.35,47.75,AMMONIUM SULFATE,47.75,6.22013792781086
5NY7,"VAPOR DIFFUSION, SITTING DROP",298.0,7.5,2.34,47.53,HEPES SODIUM,47.53,7.5
5NYI,"VAPOR DIFFUSION, SITTING DROP",277.0,8.5,3.16,61.06,BIS-TRIS BUFFER,61.06,8.5
5WP2,"VAPOR DIFFUSION, HANGING DROP",277.0,6.0,2.67,53.95,MES,53.95,6.0
5Y45,VAPOR DIFFUSION,293.0,7.0,1.65,25.33,HEPES,25.33,7.0
5Y46,VAPOR DIFFUSION,293.0,7.0,1.91,35.67,ZINC ACETATE DIHYDRATE,35.67,7.0
5ZRY,VAPOR DIFFUSION,289.0,7.5,1.86,33.94,HEPES SODIUM,33.94,7.5
6CDJ,"VAPOR DIFFUSION, HANGING DROP",298.0,5.5,2.73,54.95,NACL,54.95,5.5
6CDL,"VAPOR DIFFUSION, HANGING DROP",298.0,6.4,2.68,54.1,NACL,54.1,6.4
6CSP,"VAPOR DIFFUSION, SITTING DROP",277.0,8.2,2.08,40.85,"AMMONIUM CHLORIDE
20% PEG 3",40.85,8.2
6F7W,"VAPOR DIFFUSION, HANGING DROP",293.0,6.68,2.76,55.45,"PEG 3350
200 MM SODIUM MALONATE",55.45,7.0
6FGG,"VAPOR DIFFUSION, SITTING DROP",277.0,7.5,2.52,51.11,PEG3350,51.11,7.5
6FM6,"VAPOR DIFFUSION, SITTING DROP",293.0,6.9,1.98,38.02,WT/VOL PEG-8000,38.02,6.9
6FM7,"VAPOR DIFFUSION, SITTING DROP",293.0,7.839999999999999,2.11,41.81,WT/VOL PEG-8000,41.81,7.839999999999999
5ODY,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5,1.9,35.19,PEG 4000,35.19,7.5
5OF5,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,1.95,36.84,SODIUM CITRATE AT,36.84,5.0
5OF6,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,1.95,36.83,SODIUM CITRATE AT,36.83,5.0
5OF7,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,1.95,36.84,SODIUM CITRATE AT,36.84,5.0
5OF8,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,1.95,36.89,SODIUM CITRATE AT,36.89,5.0
5OFF,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.03,39.34,SODIUM CITRATE AT,39.34,5.0
5OFG,"VAPOR DIFFUSION, HANGING DROP",298.0,5.0,2.03,39.36,SODIUM CITRATE AT,39.36,5.0
5OM2,"VAPOR DIFFUSION, SITTING DROP",293.0,7.6,2.2,44.04,AMMONIUM CHLORIDE,44.04,7.6
5VSN,"VAPOR DIFFUSION, HANGING DROP",298.0,6.217580792368028,2.1,41.43,POTASSIUM THIOCYANATE,41.43,6.217580792368028
5WHP,"VAPOR DIFFUSION, HANGING DROP",298.0,4.6,2.238,44.624,SODIUM ACETATE 4.6,44.624,4.6
6C7W,"VAPOR DIFFUSION, SITTING DROP",281.0,8.0,2.1,41.3,PROTEIN WAS AT 10 MG/ML AND WAS SET UP IN 250 PLUS 250 NL DROPS WITH A RESERVOIR OF 50 MM TRIS,41.3,8.0
6CEH,"VAPOR DIFFUSION, SITTING DROP",281.0,8.321739129771053,2.11,41.68,200 NL 7 MG/ML PROTEIN + 200 NL RESERVOIR SOLUTION (2.9 M AMMONIUM SULFATE,41.68,8.321739129771053
6DDP,VAPOR DIFFUSION,277.0,8.3,3.0,59.04,2.1-2.3 M AMMONIUM SULFATE,59.04,8.3
6DDW,VAPOR DIFFUSION,277.0,4.5,3.01,59.12,2.1-2.3 M AMMONIUM SULFATE,59.12,4.5
6F53,"VAPOR DIFFUSION, HANGING DROP",277.0,4.6,2.27,45.91,10-25% PEG3350 WITH 0.2 M MGCL2; II) 10-25% PEG3350 WITH 0.2 M AMMONIUM ACETATE,45.91,4.6
6F54,"VAPOR DIFFUSION, SITTING DROP",277.0,4.6,2.85,56.83,10-25% PEG3350 WITH 0.2 M MGCL2; II) 10-25% PEG3350 WITH 0.2 M AMMONIUM ACETATE,56.83,4.6
5NG7,MICROBATCH,291.0,7.5,1.92,35.79,MAGNESIUM FORMATE DEHYDRATE,35.79,7.5
5NGX,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5,2.86,56.96,SODIUM NITRITE,56.96,7.5
5NNE,"VAPOR DIFFUSION, SITTING DROP",277.0,7.5,1.94,36.67,"PEG3350
10% ETHYLENE GLYCOL
0.2M SODIUM IODIDE",36.67,7.5
5NNF,"VAPOR DIFFUSION, SITTING DROP",277.0,8.5,2.0,38.4,"PEG3350
10% ETHYLENE GLYCOL
0.1M BIS-TRIS-PROPANE",38.4,8.5
5NNG,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,2.02,39.2,"PEG1000
0.1M PCB",39.2,7.0
5NP5,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,1.71,27.95,(NH4)2SO4,27.95,4.6
5O6H,"VAPOR DIFFUSION, SITTING DROP",291.0,4.6,2.28,45.95,SODIUM PHOSPHATE BUFFER,45.95,4.6
5O6J,"VAPOR DIFFUSION, SITTING DROP",291.0,4.6,2.29,46.35,SODIUM PHOSPHATE BUFFER,46.35,4.6
5OK4,"VAPOR DIFFUSION, SITTING DROP",281.15,7.0,2.93,58.04,1-ML MIXTURE CONTAINING 120 MM POTASSIUM PHOSPHATE,58.04,6.0
5V3C,"VAPOR DIFFUSION, SITTING DROP",289.0,5.5,2.5,50.9,PEG 8000,50.9,5.5
5XKV,"VAPOR DIFFUSION, HANGING DROP",293.0,7.699999999999999,2.2,44.08,SODIUM ACETATE TRIHYDRATE,44.08,7.699999999999999
5XLU,"VAPOR DIFFUSION, HANGING DROP",277.0,8.0,2.21,44.44,PEG MME 2000,44.44,8.0
5XMO,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.52,51.27,BUFFER FOR CRYSTALLIZATION: 0.1 M SODIUM ACETATE,51.27,4.5
5XQN,"VAPOR DIFFUSION, HANGING DROP",277.0,8.0,2.83,56.55,AMMONIUM SULFATE,56.55,8.0
5XQP,"VAPOR DIFFUSION, HANGING DROP",277.0,8.1,2.79,55.91,AMMONIUM SULFATE,55.91,8.1
5XQR,"VAPOR DIFFUSION, HANGING DROP",277.0,8.2,2.88,57.31,MPD,57.31,8.2
5XQU,"VAPOR DIFFUSION, HANGING DROP",277.0,5.0,2.17,43.42,MPD,43.42,5.0
5XQV,"VAPOR DIFFUSION, HANGING DROP",277.0,7.56,2.23,44.75,AMMONIUM SULFATE,44.75,7.56
5XR0,"VAPOR DIFFUSION, HANGING DROP",277.0,8.16,2.15,42.72,AMMONIUM SULFATE,42.72,8.16
6AM7,"VAPOR DIFFUSION, SITTING DROP",298.0,7.85,2.07,40.64,15-25% PEG3350 AND 0.1 M NA HEPES,40.64,7.85
6B0V,"VAPOR DIFFUSION, HANGING DROP",293.0,8.5,2.02,39.0,PEG 4000,39.0,8.5
6B0Y,"VAPOR DIFFUSION, HANGING DROP",293.0,8.5,2.01,38.68,PEG 4000,38.68,8.5
6BO1,"VAPOR DIFFUSION, HANGING DROP",294.0,4.7,1.98,37.94,HEN EGG WHITE LYSOZYME (100MG/ML),37.94,4.7
6BO2,"VAPOR DIFFUSION, HANGING DROP",294.0,4.7,2.0,38.44,HEN EGG WHITE LYSOZYME (100MG/ML),38.44,4.7
6CPB,"VAPOR DIFFUSION, HANGING DROP",295.0,8.0,2.48,50.33,AMMONIUM SULFATE,50.33,8.0
6D7A,"VAPOR DIFFUSION, HANGING DROP",293.15,6.5,1.79,31.44,SODIUM CACODYLATE,31.44,6.5
6EKN,"VAPOR DIFFUSION, SITTING DROP",293.0,10.0,2.16,43.15,"PROTEIN: 1 MICRO-L MMP12 AT 290 MICRO-M WITH 10 MILLI-M ACETOHYDROXAMATE  + 0.1 MICRO-L BE6 FROM 10 MILII-M IN 100% DMSO
PRECIPITANT: 17% PEG 20K",43.15,10.0
6ELA,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.2,44.13,PROTEIN SOLUTION: HMMP12 AT 314 MICRO-M + 10 MILLI-M ACETOHYDROXAMATE +  1 MILLI-M BE4,44.13,8.5
6EOX,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.11,41.76,"DROP: 1 MICRO-L (HMMP-12 AT 855 MICRO-M + 1 MILLI-M HYDROXAMIC ACID + 1 MILLI-M LP165) AND 1 MICRO-L RESERVOIR SOLUTION.
PRECIPITANT: 17% PEG 20K",41.76,8.5
6ESM,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.08,40.82,"PROTEIN: HUMAN MMP9 E402Q  300 MICRO-M
PRECIPITANT: 31.5% MPEG 5K; .14 M IMIDAZOLE PIPERIDINE;",40.82,8.5
6FAU,"VAPOR DIFFUSION, SITTING DROP",277.0,7.9,2.59,52.53,PEG400,52.53,7.9
6FAV,"VAPOR DIFFUSION, SITTING DROP",277.0,7.1,2.59,52.47,PEG400,52.47,7.1
6FAW,"VAPOR DIFFUSION, SITTING DROP",277.0,7.5,2.59,52.48,PEG400,52.48,7.5
6FBW,"VAPOR DIFFUSION, SITTING DROP",277.0,7.3,2.59,52.56,PEG400,52.56,7.3
6FT8,"VAPOR DIFFUSION, SITTING DROP",277.15,7.5,2.6,52.68,PEG3350,52.68,7.5
6G96,"VAPOR DIFFUSION, SITTING DROP",293.0,9.0,2.62,53.07,"BICINE
10% PEG 6000
0.25M NACL",53.07,9.0
5LTL,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.372,39.64399999999999,SODIUM PHOSPHATE,39.64399999999999,6.5
5O1A,"VAPOR DIFFUSION, SITTING DROP",293.0,7.24,2.5,51.0,PROTEIN SOLUTION: 6 MG/ML PROTEIN IN 25 MM SODIUM PHOSPHATE,51.0,7.24
5O1B,"VAPOR DIFFUSION, SITTING DROP",293.0,7.24,2.5,51.0,PROTEIN SOLUTION: 6 MG/ML PROTEIN IN 25 MM SODIUM PHOSPHATE,51.0,7.24
5O1C,"VAPOR DIFFUSION, SITTING DROP",293.0,7.24,2.5,51.0,PROTEIN SOLUTION: 6 MG/ML PROTEIN IN 25 MM SODIUM PHOSPHATE,51.0,7.24
5O1D,"VAPOR DIFFUSION, SITTING DROP",293.0,7.24,2.5,51.0,PROTEIN SOLUTION: 6 MG/ML PROTEIN IN 25 MM SODIUM PHOSPHATE,51.0,7.24
5O1E,"VAPOR DIFFUSION, SITTING DROP",293.0,7.24,2.5,51.0,PROTEIN SOLUTION: 6 MG/ML PROTEIN IN 25 MM SODIUM PHOSPHATE,51.0,7.24
5O1F,"VAPOR DIFFUSION, SITTING DROP",293.0,7.24,2.5,51.0,PROTEIN SOLUTION: 6 MG/ML PROTEIN IN 25 MM SODIUM PHOSPHATE,51.0,7.24
5O1G,"VAPOR DIFFUSION, SITTING DROP",293.0,7.24,2.5,51.0,PROTEIN SOLUTION: 6 MG/ML PROTEIN IN 25 MM SODIUM PHOSPHATE,51.0,7.24
5O1H,"VAPOR DIFFUSION, SITTING DROP",293.0,7.24,2.5,51.0,PROTEIN SOLUTION: 6 MG/ML PROTEIN IN 25 MM SODIUM PHOSPHATE,51.0,7.24
5O1I,"VAPOR DIFFUSION, SITTING DROP",293.0,7.24,2.5,51.0,PROTEIN SOLUTION: 6 MG/ML PROTEIN IN 25 MM SODIUM PHOSPHATE,51.0,7.24
5OU0,"VAPOR DIFFUSION, HANGING DROP",297.0,5.5,2.18,43.57,PEG 6000,43.57,5.5
5OUJ,"VAPOR DIFFUSION, HANGING DROP",297.0,5.5,2.2,44.18,PEG 6000,44.18,5.5
5OUK,"VAPOR DIFFUSION, HANGING DROP",297.0,5.5,2.22,44.52,PEG 6000,44.52,5.5
5WKR,"VAPOR DIFFUSION, HANGING DROP",277.0,8.3,2.6,52.73,42%MPD,52.73,8.3
6BXD,"VAPOR DIFFUSION, SITTING DROP",293.15,6.061952774183944,2.15,42.67,(NH4)2SO4,42.67,6.061952774183944
6F1L,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,2.2,44.21,SODIUM CHLORIDE,44.21,4.5
6F1M,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,1.96,37.3,SODIUM CHLORIDE,37.3,4.5
6F1O,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,2.2,44.11,SODIUM CHLORIDE,44.11,4.5
6F1P,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,1.99,38.13,SODIUM CHLORIDE,38.13,4.5
6F1R,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,1.99,38.13,SODIUM CHLORIDE,38.13,4.5
6F9X,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,2.2,44.08,LITHIUM SULPHATE,44.08,4.5
6F9Y,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,2.22,44.56,LITHIUM SULPHATE,44.56,4.5
6F9Z,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,2.16,43.11,AMMONIUM SULPHATE,43.11,4.5
6FA0,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,2.2,44.2,AMMONIUM SULPHATE,44.2,4.5
6FPQ,"VAPOR DIFFUSION, SITTING DROP",293.0,8.0,2.71,54.6,ETHANOL,54.6,8.0
5MH5,"VAPOR DIFFUSION, HANGING DROP",290.0,8.0,2.69,54.27,PROTEIN BUFFER: 20 MM TRIS-HCL,54.27,8.0
5NPZ,"VAPOR DIFFUSION, SITTING DROP",291.0,6.899999999999999,2.78,55.74,TOPS SCREEN,55.74,6.899999999999999
5OAX,VAPOR DIFFUSION,298.0,6.217580792368028,2.1,41.43,GALECTIN-3C,41.43,6.217580792368028
5VLV,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5,2.49,50.53,"PROTEIN CONCENTRATION 40 MG/ML
WELL 25% W/V PEG MME 3350",50.53,7.5
5W7W,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.04,39.67,SODIUM FORMATE,39.67,7.0
5XI4,"VAPOR DIFFUSION, HANGING DROP",293.0,6.859999999999999,2.2,43.99,NAFORMATE,43.99,6.859999999999999
6B8F,"VAPOR DIFFUSION, SITTING DROP",293.0,6.936335400671021,3.03,59.38,RESERVOIR: 500 UL OF 25 MM HEPES,59.38,7.0
6B8G,"VAPOR DIFFUSION, SITTING DROP",293.0,6.76,3.02,59.31,RESERVOIR: 500 UL OF 25 MM HEPES,59.31,7.0
6CQ3,"VAPOR DIFFUSION, HANGING DROP",277.0,5.5,2.19,43.76,2-METHYL-2,43.76,5.5
6D0A,"VAPOR DIFFUSION, HANGING DROP",293.0,6.1,2.37,48.05,PROTEIN 10 MG/ML WAS MIXED WITH AN EQUAL VOLUME OF A RESERVOIR SOLUTION CONTAINING 200 MM NACL,48.05,6.1
6D6J,"VAPOR DIFFUSION, SITTING DROP",285.0,7.5,2.4,48.8,MOLECULAR DIMENSIONS MORPHEUS SCREEN,48.8,7.5
6ER3,"VAPOR DIFFUSION, SITTING DROP",293.0,7.340000000000001,2.14,42.6,"AMMONIUM CHLORIDE WITH 20% PEG 8000

CRYSTAL GROWTH TIME WAS IMPROVED USING MICRO-SEEDING

CRYSTALS WERE CRYOPROTECTED USING THE CRYSTALLISATION CONDITION SUPPLEMENTED WITH 25% (W/W) GLYCEROL",42.6,7.340000000000001
6ER4,"VAPOR DIFFUSION, SITTING DROP",293.0,6.2,2.1,41.35,"AMMONIUM CHLORIDE WITH 20% PEG 8000

CRYSTAL GROWTH TIME WAS IMPROVED USING MICRO-SEEDING

CRYSTALS WERE CRYOPROTECTED USING THE CRYSTALLISATION CONDITION 

SUPPLEMENTED WITH 25% (W/W) GLYCEROL

CRYSTAL WAS CO-CRYSTALLISED WITH 10MM 2",41.35,6.2
6EWL,"VAPOR DIFFUSION, SITTING DROP",292.0,7.5,1.97,37.58,HEPES,37.58,7.5
6F2Q,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.19,44.0,12-15% PEG 4000 OR PEG 3000,44.0,7.5
6FI2,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.05,40.0,SODIUM MALONATE,40.0,6.5
6FOQ,"VAPOR DIFFUSION, SITTING DROP",295.0,7.7,2.4,48.65,HEPES-NA (,48.65,7.5
6FSJ,"VAPOR DIFFUSION, SITTING DROP",293.0,6.32,2.01,38.92,LYSOZYME IN 20 MM TRIS,38.92,7.5
6FSM,"VAPOR DIFFUSION, SITTING DROP",277.15,6.825227605360038,2.35,47.72,THERMOLYSIN IN 0.05 M NAOH 1:1 WITH 40 MM KH2PO4,47.72,6.825227605360038
6G47,"VAPOR DIFFUSION, HANGING DROP",293.0,8.5,1.84,33.26,(W/V) PEG1000,33.26,8.5
5NQ0,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,2.66,53.76,PACT SCREEN,53.76,7.0
5O8M,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.36,48.0,AMMONIUM SULFATE,48.0,8.5
5VJT,"VAPOR DIFFUSION, HANGING DROP",277.0,4.5,2.61,52.82,NACL,52.82,4.5
5WHN,"VAPOR DIFFUSION, HANGING DROP",298.0,4.2,2.1879999999999997,46.32,PHOSPHATE/CITRATE 4.2,46.32,4.2
5WIA,"VAPOR DIFFUSION, HANGING DROP",298.0,8.5,2.1079999999999997,35.54,BIS TRIS PROPANE 8.5,35.54,8.5
5XRY,"VAPOR DIFFUSION, HANGING DROP",293.0,6.1,3.09,60.22,MES,60.22,6.1
5XS6,"VAPOR DIFFUSION, HANGING DROP",293.0,7.08,3.08,60.09,MES,60.09,7.08
5XSA,"VAPOR DIFFUSION, HANGING DROP",293.0,6.3,3.09,60.25,MES,60.25,6.3
5XSB,"VAPOR DIFFUSION, HANGING DROP",293.0,6.4799999999999995,3.06,59.8,MES,59.8,6.4799999999999995
5XSM,"VAPOR DIFFUSION, HANGING DROP",293.0,6.6,3.06,59.81,MES,59.81,6.6
5XTL,"VAPOR DIFFUSION, HANGING DROP",293.0,6.6,3.11,60.43,MES,60.43,6.6
5XTV,"VAPOR DIFFUSION, HANGING DROP",293.0,6.2,3.08,60.05,MES,60.05,6.2
5XUF,"VAPOR DIFFUSION, HANGING DROP",293.0,7.425,3.09,60.23,MES,60.23,7.425
5XVT,"VAPOR DIFFUSION, HANGING DROP",293.0,5.64,3.1,60.3,MES,60.3,5.64
5XW2,"VAPOR DIFFUSION, SITTING DROP",289.15,5.826888999527469,2.5,50.8,PEG 8000,50.8,5.826888999527469
5Z42,"VAPOR DIFFUSION, SITTING DROP",293.0,4.6,2.16,43.13,SODIUM ACETATE,43.13,4.6
6C2H,"VAPOR DIFFUSION, HANGING DROP",277.0,8.0,2.62,53.11,PEG400,53.11,8.0
6C2Z,"VAPOR DIFFUSION, HANGING DROP",277.0,6.5,2.64,53.44,PEG400,53.44,6.5
6C7Z,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,2.02,39.14,PEG 4000,39.14,4.5
6CXX,MICRODIALYSIS,278.0,8.4,2.3,46.47,PROTEIN DIALYZED AGAINST 50 MM TRIS(HYDROXYMETHYL)AMINOMETHANE-HCL,46.47,8.4
6EQE,"VAPOR DIFFUSION, SITTING DROP",290.0,6.0,1.79,31.1,MGCL2,31.1,6.0
6F60,"VAPOR DIFFUSION, HANGING DROP",293.15,7.496268649280327,2.14,42.53,"PEG 4K
0.01 M SODIUM CITRATE",42.53,5.1
6GAJ,"VAPOR DIFFUSION, SITTING DROP",277.0,9.5,2.04,40.59,PEG8000,40.59,9.5
6GAK,"VAPOR DIFFUSION, SITTING DROP",277.0,10.5,2.14,43.56,PEG8000,43.56,10.5
5VAS,"VAPOR DIFFUSION, HANGING DROP",293.0,8.5,2.36,47.94,AMMONIUM PHOSPHATE MONOBASIC,47.94,8.5
5VKX,"VAPOR DIFFUSION, SITTING DROP",295.0,4.0,2.33,47.21,PROTEIN,47.21,4.0
5VL5,"VAPOR DIFFUSION, SITTING DROP",295.0,4.0,2.31,46.8,AMMONIUM SULFATE,46.8,4.0
5WC7,"VAPOR DIFFUSION, HANGING DROP",291.0,7.5,2.79,55.91,100 MM HEPES,55.91,7.5
5WIQ,"VAPOR DIFFUSION, HANGING DROP",298.0,4.5,1.36,9.58,SODIUM ACETATE,9.58,4.5
5Y37,"VAPOR DIFFUSION, HANGING DROP",298.0,8.5,2.61,52.91,AMMONIUM SULFATE,52.91,8.5
5ZCK,"VAPOR DIFFUSION, HANGING DROP",293.0,6.5,1.52,19.07,MAGNESIUM CHLORIDE,19.07,6.5
6C3F,"VAPOR DIFFUSION, HANGING DROP",298.0,7.1,1.47,16.55,NACL,16.55,7.1
6C3T,"VAPOR DIFFUSION, HANGING DROP",298.0,8.016,2.292,42.154,AADTWE CRYSTALS WERE GROWN FROM A SOLUTION CONTAINING 100 MG/ML PEPTIDE. THE RESERVOIR CONTAINED 0.2 M AMMONIUM PHOSPHATE MONOBASIC,42.154,8.016
6CB9,"VAPOR DIFFUSION, HANGING DROP",298.0,8.5,1.41,12.75,NICKEL CHLORIDE HEXAHYDRATE,12.75,8.5
6CEW,"VAPOR DIFFUSION, HANGING DROP",298.0,6.3,1.43,18.446961304051992,AMMONIUM PHOSPHATE,18.446961304051992,6.3
6CW0,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.27,45.76,NH4SO4 AND 0.1M BTP 7.0,45.76,7.0
6EH4,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,2.29,46.31,PEG 4K,46.31,7.0
6EH5,"VAPOR DIFFUSION, SITTING DROP",291.0,6.9,2.29,46.22,PEG 4K,46.22,6.9
6EJ2,"VAPOR DIFFUSION, SITTING DROP",293.0,6.04,2.28,46.0,PEG 5K MME,46.0,6.04
6FR3,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,2.28,46.16,"PACT PREMIER SOLUTION A04:
0.1 M SPG BUFFER",46.16,7.0
6FR4,"VAPOR DIFFUSION, SITTING DROP",291.0,4.6,2.3,46.62,.1M NA ACETATE,46.62,4.6
6FR5,"VAPOR DIFFUSION, SITTING DROP",291.0,8.5,2.28,46.05,NA CITRATE,46.05,8.5
6FSY,"VAPOR DIFFUSION, SITTING DROP",277.0,5.5,2.17,43.38,PEG 3350 AND 0.1 M CITRATE,43.38,5.5
6FT3,"VAPOR DIFFUSION, SITTING DROP",277.0,6.5,2.18,43.46,"K(CITRATE)
0.1 M CACODYLATE",43.46,6.5
6FT4,"VAPOR DIFFUSION, SITTING DROP",277.0,6.0,2.14,42.58,"PEG1000
0.1M MMT",42.58,6.0
